-5.208821,1.757857,0.216301,-1.060054
-5.206363,1.737631,0.088345,-1.099724
-5.206079,1.716617,-0.031437,-1.137071
-5.207866,1.694841,-0.141662,-1.168719
-5.211529,1.672429,-0.242099,-1.189594
-5.216836,1.649621,-0.332549,-1.195138
-5.223575,1.626714,-0.412895,-1.183491
-5.231591,1.604002,-0.483591,-1.155894
-5.240784,1.581732,-0.545720,-1.115860
-5.251099,1.560091,-0.600610,-1.067989
-5.262491,1.539197,-0.649369,-1.016930
-5.274906,1.519109,-0.692705,-0.966665
-5.288272,1.499834,-0.731040,-0.920161
-5.302503,1.481335,-0.764789,-0.879324
-5.317505,1.463545,-0.794579,-0.845158
-5.333190,1.446375,-0.821339,-0.818031
-5.349486,1.429728,-0.846235,-0.797930
-5.366337,1.413497,-0.870486,-0.784640
-5.383716,1.397573,-0.895126,-0.777797
-5.401614,1.381848,-0.920752,-0.776844
-5.420039,1.366216,-0.947329,-0.780935
-5.439002,1.350587,-0.974116,-0.788858
-5.458507,1.334889,-0.999748,-0.799055
-5.478536,1.319077,-1.022462,-0.809733
-5.499042,1.303140,-1.040413,-0.819082
-5.519946,1.287098,-1.051977,-0.825528
-5.541139,1.271001,-1.055969,-0.827960
-5.562488,1.254917,-1.051726,-0.825894
-5.583842,1.238927,-1.039065,-0.819537
-5.605041,1.223106,-1.018154,-0.809746
-5.625918,1.207515,-0.989351,-0.797882
-5.646303,1.192192,-0.953058,-0.785586
-5.666028,1.177141,-0.909624,-0.774524
-5.684923,1.162332,-0.859341,-0.766147
-5.702822,1.147708,-0.802527,-0.761548
-5.719559,1.133186,-0.739684,-0.761429
-5.734979,1.118668,-0.671672,-0.766163
-5.748951,1.104047,-0.599774,-0.775871
-5.761377,1.089213,-0.525584,-0.790428
-5.772208,1.074064,-0.450674,-0.809333
-5.781439,1.058508,-0.376100,-0.831510
-5.789104,1.042476,-0.301900,-0.855125
-5.795247,1.025933,-0.226748,-0.877563
-5.799893,1.008889,-0.147869,-0.895616
-5.803012,0.991405,-0.061236,-0.905875
-5.804486,0.973595,0.038070,-0.905264
-5.804075,0.955619,0.155458,-0.891621
-5.801388,0.937678,0.296459,-0.864202
-5.795858,0.919997,0.466068,-0.823903
-5.786748,0.902838,0.667011,-0.773016
-5.773246,0.886511,0.896227,-0.714493
-5.754694,0.871383,1.140956,-0.651054
-5.730921,0.857789,1.379072,-0.584468
-5.702399,0.845913,1.586671,-0.515025
-5.670057,0.835765,1.747859,-0.441166
-5.634928,0.827299,1.858904,-0.359530
-5.597905,0.820538,1.925558,-0.265789
-5.559660,0.815640,1.957753,-0.156243
-5.520669,0.812880,1.965247,-0.029567
-5.481271,0.812604,1.955540,0.112257
-5.441736,0.815148,1.933863,0.264391
-5.402314,0.820761,1.904282,0.420674
-5.363246,0.829551,1.870573,0.575163
-5.324743,0.841479,1.835973,0.722773
-5.286960,0.856377,1.802045,0.859060
-5.249993,0.873982,1.767802,0.979957
-5.213909,0.893963,1.730022,1.082051
-5.178786,0.915940,1.684761,1.163305
-5.144735,0.939515,1.629199,1.223649
-5.111906,0.964298,1.562869,1.265003
-5.080470,0.989929,1.487740,1.290654
-5.050583,1.016094,1.407267,1.304223
-5.022350,1.042533,1.325048,1.308660
-4.995814,1.069033,1.243843,1.305686
-4.970963,1.095416,1.165326,1.295870
-4.947746,1.121522,1.090420,1.279196
-4.926092,1.147202,1.019823,1.255769
-4.905910,1.172312,0.954375,1.226348
-4.887094,1.196732,0.895165,1.192546
-4.869512,1.220378,0.843449,1.156723
-4.853006,1.243216,0.800494,1.121687
-4.837386,1.265274,0.767404,1.090307
-4.822441,1.286642,0.744956,1.065116
-4.807943,1.307463,0.733428,1.047947
-4.793660,1.327918,0.732470,1.039657
-4.779372,1.348197,0.741034,1.039963
-4.764888,1.368482,0.757412,1.047428
-4.750053,1.388917,0.779382,1.059610
-4.734764,1.409592,0.804445,1.073367
-4.718966,1.430537,0.830102,1.085251
-4.702651,1.451716,0.854146,1.091949
-4.685850,1.473035,0.874897,1.090664
-4.668618,1.494354,0.891395,1.079418
-4.651028,1.515499,0.903524,1.057226
-4.633151,1.536271,0.912068,1.024133
-4.615051,1.556466,0.918679,0.981136
-4.596765,1.575885,0.925753,0.929990
-4.578291,1.594355,0.936185,0.872937
-4.559575,1.611737,0.953040,0.812413
-4.540504,1.627937,0.979150,0.750776
-4.520905,1.642911,1.016671,0.690096
-4.500558,1.656658,1.066623,0.632020
-4.479224,1.669216,1.128459,0.577667
-4.456674,1.680651,1.199755,0.527578
-4.432738,1.691044,1.276181,0.481684
-4.407341,1.700483,1.351877,0.439351
-4.380526,1.709054,1.420226,0.399519
-4.352457,1.716828,1.474840,0.360941
-4.323402,1.723855,1.510500,0.322481
-4.293708,1.730160,1.523833,0.283389
-4.263774,1.735744,1.513687,0.243447
-4.234024,1.740589,1.481228,0.202949
-4.204877,1.744670,1.429765,0.162495
-4.176713,1.747960,1.364245,0.122651
-4.149834,1.750440,1.290432,0.083564
-4.124430,1.752097,1.213900,0.044677
-4.100576,1.752915,1.139125,0.004647
-4.078244,1.752863,1.068969,-0.038461
-4.057333,1.751879,1.004661,-0.086769
-4.037714,1.749867,0.946177,-0.142077
-4.019253,1.746693,0.892753,-0.205394
-4.001833,1.742205,0.843305,-0.276639
-3.985365,1.736253,0.796603,-0.354562
-3.969792,1.728717,0.751248,-0.436938
-3.955090,1.719532,0.705613,-0.520966
-3.941266,1.708697,0.657913,-0.603804
-3.928360,1.696275,0.606473,-0.683070
-3.916442,1.682376,0.550112,-0.757241
-3.905602,1.667137,0.488491,-0.825866
-3.895936,1.650692,0.422256,-0.889601
-3.887533,1.633147,0.352902,-0.950053
-3.880454,1.614558,0.282314,-1.009416
-3.874731,1.594918,0.212081,-1.069915
-3.870372,1.574150,0.142757,-1.133147
-3.867379,1.552129,0.073359,-1.199475
-3.865786,1.528721,0.001327,-1.267659
-3.865686,1.503825,-0.076945,-1.334825
-3.867253,1.477419,-0.165101,-1.396804
-3.870737,1.449587,-0.265648,-1.448803
-3.876436,1.420531,-0.378991,-1.486265
-3.884638,1.390559,-0.503018,-1.505745
-3.895554,1.360068,-0.633432,-1.505548
-3.909267,1.329500,-0.764749,-1.485960
-3.925707,1.299300,-0.891613,-1.449045
-3.944679,1.269873,-1.009888,-1.398157
-3.965904,1.241551,-1.117188,-1.337415
-3.989081,1.214566,-1.212805,-1.271235
-4.013925,1.189039,-1.297259,-1.203930
-4.040201,1.164980,-1.371685,-1.139289
-4.067728,1.142301,-1.437194,-1.080146
-4.096370,1.120851,-1.494351,-1.028039
-4.126011,1.100452,-1.542875,-0.983067
-4.156526,1.080934,-1.581681,-0.944042
-4.187762,1.062162,-1.609232,-0.908906
-4.219525,1.044050,-1.624110,-0.875307
-4.251588,1.026558,-1.625615,-0.841193
-4.283700,1.009691,-1.614225,-0.805266
-4.315607,0.993484,-1.591768,-0.767225
-4.347071,0.977984,-1.561274,-0.727762
-4.377901,0.963236,-1.526532,-0.688337
-4.407975,0.949257,-1.491484,-0.650817
-4.437254,0.936030,-1.459625,-0.617058
-4.465784,0.923496,-1.433567,-0.588554
-4.493681,0.911563,-1.414853,-0.566228
-4.521106,0.900110,-1.403999,-0.550373
-4.548243,0.889010,-1.400693,-0.540744
-4.575272,0.878136,-1.404052,-0.536725
-4.602360,0.867372,-1.412869,-0.537529
-4.629644,0.856617,-1.425802,-0.542373
-4.657234,0.845787,-1.441496,-0.550594
-4.685204,0.834810,-1.458631,-0.561700
-4.713596,0.823629,-1.475930,-0.575349
-4.742419,0.812192,-1.492156,-0.591290
-4.771651,0.800456,-1.506113,-0.609287
-4.801242,0.788386,-1.516677,-0.629047
-4.831114,0.775951,-1.522853,-0.650174
-4.861169,0.763131,-1.523841,-0.672161
-4.891292,0.749912,-1.519090,-0.694405
-4.921359,0.736296,-1.508320,-0.716244
-4.951242,0.722291,-1.491503,-0.737006
-4.980813,0.707920,-1.468794,-0.756061
-5.009951,0.693212,-1.440446,-0.772857
-5.038541,0.678207,-1.406725,-0.786967
-5.066475,0.662950,-1.367847,-0.798121
-5.093650,0.647489,-1.323980,-0.806260
-5.119964,0.631875,-1.275300,-0.811580
-5.145316,0.616156,-1.222108,-0.814582
-5.169609,0.600372,-1.164957,-0.816089
-5.192751,0.584549,-1.104747,-0.817216
-5.214671,0.568695,-1.042721,-0.819282
-5.235323,0.552793,-0.980346,-0.823645
-5.254695,0.536801,-0.919095,-0.831526
-5.272804,0.520655,-0.860176,-0.843810
-5.289698,0.504276,-0.804310,-0.860915
-5.305437,0.487576,-0.751596,-0.882707
-5.320084,0.470475,-0.701520,-0.908515
-5.333691,0.452905,-0.653079,-0.937210
-5.346293,0.434823,-0.604997,-0.967360
-5.357903,0.416208,-0.555976,-0.997426
-5.368514,0.397061,-0.504904,-1.025975
-5.378103,0.377401,-0.450934,-1.051866
-5.386638,0.357255,-0.393365,-1.074363
-5.394077,0.336649,-0.331335,-1.093165
-5.400366,0.315609,-0.263396,-1.108338
-5.405420,0.294149,-0.187178,-1.120180
-5.409094,0.272282,-0.099354,-1.129030
-5.411159,0.250011,0.003862,-1.134988
-5.411283,0.227351,0.125588,-1.137526
-5.409039,0.204344,0.266668,-1.135013
-5.403963,0.181114,0.424088,-1.124407
-5.395654,0.157900,0.590453,-1.101508
-5.383891,0.135060,0.755609,-1.061994
-5.368695,0.113027,0.910381,-1.002885
-5.350294,0.092248,1.050558,-0.923650
-5.328999,0.073150,1.178639,-0.826543
-5.305062,0.056108,1.302142,-0.716292
-5.278566,0.041409,1.429287,-0.599421
-5.249409,0.029204,1.564380,-0.483322
-5.217405,0.019477,1.705435,-0.375037
-5.182454,0.012047,1.845099,-0.279884
-5.144671,0.006603,1.973746,-0.200371
-5.104411,0.002777,2.082574,-0.136011
-5.062195,0.000212,2.165488,-0.084085
-5.018619,-0.001378,2.219907,-0.040806
-4.974270,-0.002193,2.246957,-0.002272
-4.929659,-0.002342,2.251206,0.035099
-4.885161,-0.001851,2.239806,0.074598
-4.840982,-0.000668,2.221051,0.119458
-4.797140,0.001340,2.202692,0.172979
-4.753503,0.004395,2.190592,0.238369
-4.709826,0.008802,2.188083,0.318317
-4.665786,0.014953,2.195990,0.414524
-4.621001,0.023314,2.212930,0.527492
-4.575050,0.034406,2.235462,0.656590
-4.527554,0.048758,2.257663,0.799881
-4.478353,0.066813,2.270056,0.952855
-4.427767,0.088737,2.259115,1.106313
-4.376806,0.114223,2.210315,1.246233
-4.327080,0.142458,2.115950,1.358710
-4.280318,0.172381,1.982026,1.437245
-4.237729,0.203062,1.826370,1.485179
-4.199670,0.233932,1.669367,1.511610
-4.165777,0.264778,1.526072,1.525977
-4.135340,0.295593,1.403982,1.535338
-4.107605,0.326461,1.304523,1.544066
-4.081919,0.357483,1.225524,1.554476
-4.057764,0.388762,1.163313,1.567471
-4.034755,0.420386,1.114015,1.582932
-4.012623,0.452417,1.074106,1.599853
-3.991199,0.484876,1.040515,1.616390
-3.970391,0.517731,1.010617,1.629991
-3.950169,0.550893,0.982324,1.637745
-3.930537,0.584224,0.954308,1.636916
-3.911513,0.617542,0.926279,1.625570
-3.893102,0.650641,0.899137,1.603122
-3.875278,0.683310,0.874900,1.570626
-3.857964,0.715358,0.856342,1.530709
-3.841020,0.746642,0.846417,1.487124
-3.824247,0.777092,0.847605,1.444036
-3.807393,0.806726,0.861374,1.405245
-3.790178,0.835639,0.887863,1.373537
-3.772328,0.863983,0.925841,1.350279
-3.753603,0.891938,0.972885,1.335244
-3.733823,0.919669,1.025719,1.326649
-3.712889,0.947299,1.080682,1.321409
-3.690782,0.974880,1.134252,1.315647
-3.667559,1.002377,1.183579,1.305417
-3.643335,1.029665,1.226887,1.287523
-3.618258,1.056545,1.263644,1.260216
-3.592487,1.082775,1.294495,1.223551
-3.566165,1.108113,1.320982,1.179310
-3.539399,1.132365,1.345180,1.130524
-3.512242,1.155419,1.369334,1.080767
-3.484683,1.177261,1.395584,1.033433
-3.456653,1.197973,1.425799,0.991159
-3.428034,1.217703,1.461519,0.955498
-3.398670,1.236639,1.503940,0.926808
-3.368385,1.254973,1.553887,0.904359
-3.336997,1.272870,1.611716,0.886570
-3.304333,1.290454,1.677139,0.871349
-3.270245,1.307789,1.749009,0.856453
-3.234626,1.324882,1.825160,0.839792
-3.197427,1.341692,1.902441,0.819632
-3.158671,1.358138,1.976996,0.794690
-3.118458,1.374114,2.044798,0.764171
-3.076957,1.389505,2.102265,0.727786
-3.034395,1.404192,2.146764,0.685750
-2.991035,1.418066,2.176883,0.638758
-2.947156,1.431033,2.192446,0.587898
-2.903034,1.443017,2.194322,0.534511
-2.858922,1.453969,2.184092,0.480026
-2.815041,1.463864,2.163570,0.425809
-2.771565,1.472702,2.134227,0.373046
-2.728629,1.480505,2.096635,0.322658
-2.686349,1.487317,2.050130,0.275201
-2.644854,1.493188,1.992901,0.230743
-2.604320,1.498170,1.922623,0.188739
-2.564990,1.502303,1.837506,0.147953
-2.527171,1.505596,1.737445,0.106529
-2.491206,1.508020,1.624884,0.062221
-2.457424,1.509502,1.505013,0.012753
-2.426076,1.509927,1.385124,-0.043811
-2.397275,1.509147,1.273238,-0.108799
-2.370949,1.506995,1.176435,-0.182819
-2.346843,1.503298,1.099432,-0.265776
-2.324561,1.497883,1.043779,-0.356956
-2.303639,1.490591,1.007799,-0.455123
-2.283628,1.481295,0.987173,-0.558584
-2.264168,1.469909,0.975993,-0.665166
-2.245024,1.456404,0.967945,-0.772098
-2.226098,1.440817,0.957240,-0.875898
-2.207417,1.423246,0.939093,-0.972467
-2.189096,1.403860,0.909798,-1.057564
-2.171323,1.382889,0.866729,-1.127666
-2.154338,1.360608,0.808449,-1.180939
-2.138415,1.337316,0.734953,-1.217942
-2.123848,1.313305,0.647775,-1.241769
-2.110915,1.288815,0.549725,-1.257514
-2.099855,1.264000,0.444132,-1.271172
-2.090839,1.238894,0.333812,-1.288251
-2.083974,1.213409,0.220160,-1.312465
-2.079336,1.187363,0.102772,-1.344869
-2.077004,1.160543,-0.020221,-1.383624
-2.077103,1.132777,-0.151230,-1.424407
-2.079821,1.103998,-0.291946,-1.461349
-2.085399,1.074281,-0.442210,-1.488290
-2.094090,1.043846,-0.599543,-1.500150
-2.106097,1.013035,-0.759768,-1.494180
-2.121510,0.982259,-0.918613,-1.470807
-2.140297,0.951919,-1.073550,-1.433685
-2.162345,0.922324,-1.224811,-1.388727
-2.187543,0.893633,-1.375025,-1.342356
-2.215856,0.865858,-1.527689,-1.299690
-2.247335,0.838918,-1.685414,-1.263479
-2.282083,0.812715,-1.848790,-1.234134
-2.320201,0.787169,-2.016245,-1.210534
-2.361752,0.762219,-2.184679,-1.191061
-2.406741,0.737811,-2.350360,-1.174488
-2.455099,0.713875,-2.509406,-1.160344
-2.506663,0.690330,-2.657470,-1.148524
-2.561156,0.667093,-2.789008,-1.138413
-2.618173,0.644103,-2.897072,-1.128377
-2.677183,0.621345,-2.974167,-1.116159
-2.737573,0.598849,-3.013752,-1.099821
-2.798682,0.576673,-3.011428,-1.078462
-2.859814,0.554868,-2.965258,-1.052355
-2.920217,0.533461,-2.875480,-1.022742
-2.979052,0.512425,-2.744378,-0.991651
-3.035383,0.491672,-2.577058,-0.961823
-3.088241,0.471075,-2.383065,-0.936668
-3.136788,0.450553,-2.177739,-0.920146
-3.180592,0.430184,-1.981196,-0.916440
-3.219889,0.410141,-1.812837,-0.928807
-3.255596,0.390436,-1.683160,-0.957552
-3.288891,0.370774,-1.589511,-0.998857
-3.320722,0.350719,-1.519234,-1.045956
-3.351570,0.329932,-1.456431,-1.091676
-3.381501,0.308278,-1.387405,-1.130449
-3.410300,0.285796,-1.303206,-1.159052
-3.437604,0.262639,-1.200040,-1.176395
-3.462976,0.239013,-1.078674,-1.182957
-3.485978,0.215142,-0.943458,-1.180279
-3.506237,0.191239,-0.801057,-1.170638
-3.523512,0.167479,-0.658740,-1.156786
-3.537738,0.143981,-0.522344,-1.141595
-3.549013,0.120789,-0.394591,-1.127572
-3.557520,0.097887,-0.274563,-1.116350
-3.563437,0.075212,-0.158617,-1.108234
-3.566853,0.052691,-0.042238,-1.101928
-3.567745,0.030284,0.078043,-1.094558
-3.565992,0.008019,0.203488,-1.082170
-3.561430,-0.013975,0.333079,-1.060721
-3.553909,-0.035469,0.464240,-1.027326
-3.543342,-0.056169,0.593718,-0.981210
-3.529737,-0.075771,0.718263,-0.923937
-3.513201,-0.094019,0.835318,-0.858876
-3.493933,-0.110751,0.944099,-0.790275
-3.472193,-0.125926,1.046837,-0.722309
-3.448238,-0.139610,1.149396,-0.658352
-3.422270,-0.151951,1.260666,-0.600759
-3.394409,-0.163129,1.390932,-0.551406
-3.364688,-0.173355,1.550265,-0.512544
-3.333023,-0.182906,1.748469,-0.486697
-3.299049,-0.192202,1.997652,-0.474562
-3.261738,-0.201783,2.315462,-0.472167
-3.218669,-0.212099,2.718810,-0.470366
-3.165617,-0.223099,3.195421,-0.457867
-3.099098,-0.234023,3.677315,-0.426959
-3.020174,-0.243827,4.070567,-0.377942
-2.933064,-0.251886,4.317746,-0.315351
-2.841686,-0.258117,4.411311,-0.242001
-2.748873,-0.262607,4.363932,-0.159082
-2.657029,-0.265382,4.188601,-0.069007
-2.568700,-0.266389,3.900452,0.023764
-2.486539,-0.265498,3.531217,0.115216
-2.412547,-0.262538,3.138838,0.205062
-2.347265,-0.257460,2.785169,0.296717
-2.289791,-0.250322,2.500819,0.394197
-2.238414,-0.241076,2.282803,0.499623
-2.191438,-0.229549,2.113552,0.612113
-2.147702,-0.215589,1.974538,0.727756
-2.106612,-0.199160,1.851108,0.840875
-2.067927,-0.180360,1.733458,0.946148
-2.031576,-0.159385,1.616611,1.040498
-1.997548,-0.136476,1.500280,1.123838
-1.965810,-0.111869,1.388320,1.198512
-1.936244,-0.085757,1.287060,1.267922
-1.908611,-0.058264,1.202606,1.335089
-1.882570,-0.029435,1.138332,1.401664
-1.857736,0.000735,1.093793,1.467545
-1.833762,0.032261,1.065275,1.531035
-1.810391,0.065132,1.047325,1.589391
-1.787471,0.099275,1.034389,1.639615
-1.764939,0.134554,1.021954,1.679284
-1.742792,0.170779,1.007044,1.707279
-1.721058,0.207730,0.988284,1.724290
-1.699779,0.245184,0.965809,1.733074
-1.679002,0.282944,0.941187,1.738418
-1.658780,0.320865,0.917326,1.746752
-1.639152,0.358879,0.898217,1.765346
-1.620115,0.397040,0.888407,1.801086
-1.601569,0.435570,0.892160,1.858863
-1.583253,0.474905,0.912333,1.939710
-1.564699,0.515698,0.949013,2.038869
-1.545250,0.558743,0.998099,2.144289
-1.524206,0.604749,1.050629,2.236687
-1.501122,0.653976,1.094389,2.293195
-1.476106,0.705870,1.118663,2.295335
-1.449896,0.758944,1.119700,2.237762
-1.423578,0.811110,1.102355,2.131222
-1.398085,0.860431,1.076079,1.996575
-1.373836,0.905805,1.049020,1.854449
-1.350781,0.947050,1.025277,1.718449
-1.328652,0.984541,1.005807,1.594206
-1.307152,1.018830,0.990349,1.481391
-1.286032,1.050408,0.978640,1.376204
-1.265089,1.079612,0.970722,1.273547
-1.244151,1.106607,0.966765,1.168809
-1.223074,1.131400,0.966863,1.059171
-1.201744,1.153890,0.971001,0.944321
-1.180087,1.173932,0.979191,0.826401
-1.158058,1.191417,0.991590,0.709180
-1.135625,1.206337,1.008484,0.596765
-1.112754,1.218795,1.030159,0.492401
-1.089395,1.228983,1.056818,0.397827
-1.065497,1.237126,1.088608,0.313274
-1.041010,1.243441,1.125691,0.237875
-1.015893,1.248106,1.168212,0.170175
-0.990106,1.251257,1.216072,0.108549
-0.963602,1.252994,1.268568,0.051418
-0.936324,1.253392,1.324083,-0.002735
-0.908203,1.252511,1.380033,-0.055525
-0.879175,1.250390,1.433121,-0.108889
-0.849197,1.247041,1.479812,-0.165209
-0.818272,1.242426,1.516793,-0.227190
-0.786459,1.236443,1.541228,-0.297461
-0.753889,1.228913,1.550812,-0.377973
-0.720767,1.219602,1.543756,-0.469373
-0.687387,1.208244,1.518909,-0.570569
-0.654137,1.194605,1.476086,-0.678634
-0.621486,1.178537,1.416477,-0.789173
-0.589948,1.160042,1.342853,-0.897083
-0.560005,1.139287,1.259328,-0.997489
-0.532040,1.116582,1.170694,-1.086579
-0.506270,1.092314,1.081668,-1.162128
-0.482744,1.066863,0.996298,-1.223618
-0.461360,1.040550,0.917601,-1.271933
-0.441916,1.013607,0.847352,-1.308779
-0.424161,0.986190,0.786051,-1.336035
-0.407833,0.958394,0.733109,-1.355301
-0.392698,0.930289,0.687268,-1.367743
-0.378558,0.901932,0.647119,-1.374219
-0.365263,0.873379,0.611542,-1.375526
-0.352698,0.844692,0.579949,-1.372638
-0.340774,0.815928,0.552289,-1.366824
-0.329409,0.787140,0.528877,-1.359627
-0.318520,0.758368,0.510150,-1.352718
-0.308016,0.729631,0.496445,-1.347675
-0.297806,0.700922,0.487852,-1.345713
-0.287795,0.672217,0.484123,-1.347398
-0.277894,0.643473,0.484635,-1.352398
-0.268018,0.614653,0.488352,-1.359329
-0.258087,0.585738,0.493822,-1.365779
-0.248029,0.556751,0.499227,-1.368580
-0.237791,0.527773,0.502577,-1.364343
-0.227361,0.498942,0.502049,-1.350210
-0.216786,0.470456,0.496473,-1.324679
-0.206188,0.442544,0.485837,-1.288258
-0.195748,0.415423,0.471559,-1.243612
-0.185641,0.389235,0.456270,-1.194895
-0.175962,0.364003,0.443004,-1.146381
-0.166671,0.339634,0.434044,-1.100982
-0.157612,0.315988,0.430013,-1.059505
-0.148596,0.292962,0.429718,-1.020965
-0.139497,0.270554,0.430860,-0.983692
-0.130302,0.248857,0.431245,-0.946536
-0.121097,0.228009,0.429810,-0.909638
-0.111996,0.208119,0.426711,-0.874413
-0.103062,0.189180,0.422110,-0.842544
-0.094265,0.171016,0.413991,-0.813804
-0.085508,0.153264,0.395953,-0.782445
-0.076716,0.135415,0.355928,-0.731470
-0.067933,0.116896,0.276009,-0.621107
-0.059571,0.097327,0.131749,-0.353301
