2.726616,2.947850,3.125749,0.016382
2.770590,2.948012,2.977663,-0.000718
2.814929,2.947633,2.914174,-0.017358
2.857866,2.946947,2.863119,-0.029420
2.899040,2.946072,2.798723,-0.037046
2.938537,2.945084,2.716525,-0.040933
2.976463,2.944044,2.619644,-0.041619
3.012858,2.943017,2.513543,-0.039553
3.047714,2.942063,2.404243,-0.035267
3.081035,2.941228,2.297649,-0.029462
3.112884,2.940544,2.199003,-0.022963
3.143397,2.940019,2.112174,-0.016585
3.172765,2.939643,2.038979,-0.010998
3.201200,2.939393,1.978880,-0.006643
3.228892,2.939242,1.929273,-0.003714
3.255977,2.939160,1.886301,-0.002210
3.282527,2.939119,1.845932,-0.002010
3.308552,2.939097,1.804975,-0.002957
3.334017,2.939076,1.761721,-0.004916
3.358874,2.939042,1.716102,-0.007806
3.383086,2.938985,1.669347,-0.011613
3.406654,2.938894,1.623325,-0.016380
3.429616,2.938761,1.579804,-0.022198
3.452044,2.938573,1.539884,-0.029184
3.474023,2.938315,1.503743,-0.037470
3.495631,2.937971,1.470692,-0.047180
3.516919,2.937519,1.439473,-0.058413
3.537909,2.936937,1.408646,-0.071229
3.558590,2.936200,1.376960,-0.085637
3.578921,2.935285,1.343622,-0.101591
3.598847,2.934168,1.308437,-0.118993
3.618305,2.932830,1.271811,-0.137699
3.637239,2.931251,1.234637,-0.157531
3.655607,2.929416,1.198102,-0.178281
3.673391,2.927315,1.163466,-0.199719
3.690598,2.924939,1.131846,-0.221588
3.707261,2.922286,1.104055,-0.243602
3.723430,2.919356,1.080506,-0.265443
3.739169,2.916155,1.061181,-0.286764
3.754545,2.912693,1.045662,-0.307197
3.769624,2.908984,1.033192,-0.326379
3.784459,2.905046,1.022766,-0.343981
3.799094,2.900902,1.013232,-0.359752
3.813554,2.896574,1.003383,-0.373564
3.827846,2.892089,0.992049,-0.385460
3.841963,2.887468,0.978182,-0.395685
3.855877,2.882730,0.960915,-0.404709
3.869549,2.877882,0.939620,-0.413229
3.882927,2.872925,0.913943,-0.422136
3.895949,2.867840,0.883817,-0.432466
3.908550,2.862596,0.849474,-0.445322
3.920665,2.857144,0.811416,-0.461774
3.932230,2.851418,0.770389,-0.482749
3.943194,2.845342,0.727320,-0.508921
3.953515,2.838831,0.683244,-0.540612
3.963168,2.831798,0.639220,-0.577729
3.972145,2.824165,0.596235,-0.619739
3.980454,2.815864,0.555128,-0.665703
3.988120,2.806851,0.516525,-0.714356
3.995177,2.797102,0.480811,-0.764232
4.001671,2.786619,0.448126,-0.813820
4.007647,2.775431,0.418395,-0.861697
4.013156,2.763583,0.391378,-0.906659
4.018242,2.751138,0.366721,-0.947791
4.022947,2.738166,0.344010,-0.984510
4.027306,2.724743,0.322815,-1.016553
4.031348,2.710943,0.302722,-1.043944
4.035099,2.696836,0.283360,-1.066941
4.038575,2.682485,0.264416,-1.085972
4.041792,2.667944,0.245645,-1.101576
4.044758,2.653258,0.226878,-1.114349
4.047483,2.638460,0.208027,-1.124904
4.049969,2.623578,0.189084,-1.133837
4.052222,2.608626,0.170117,-1.141697
4.054246,2.593616,0.151259,-1.148980
4.056045,2.578547,0.132697,-1.156105
4.057624,2.563419,0.114654,-1.163420
4.058992,2.548222,0.097368,-1.171192
4.060159,2.532945,0.081071,-1.179617
4.061136,2.517577,0.065977,-1.188822
4.061937,2.502102,0.052260,-1.198881
4.062579,2.486507,0.040046,-1.209822
4.063077,2.470777,0.029406,-1.221641
4.063451,2.454898,0.020356,-1.234315
4.063717,2.438857,0.012860,-1.247802
4.063894,2.422642,0.006837,-1.262050
4.063998,2.406240,0.002166,-1.276986
4.064045,2.389642,-0.001296,-1.292515
4.064049,2.372837,-0.003711,-1.308509
4.064022,2.355819,-0.005248,-1.324798
4.063975,2.338581,-0.006070,-1.341169
4.063915,2.321121,-0.006336,-1.357362
4.063851,2.303439,-0.006187,-1.373081
4.063786,2.285540,-0.005746,-1.388003
4.063725,2.267434,-0.005118,-1.401801
4.063670,2.249134,-0.004384,-1.414158
4.063622,2.230659,-0.003604,-1.424794
4.063583,2.212029,-0.002820,-1.433482
4.063552,2.193272,-0.002053,-1.440061
4.063529,2.174414,-0.001312,-1.444440
4.063513,2.155485,-0.000592,-1.446605
4.063506,2.136514,0.000123,-1.446605
4.063507,2.117531,0.000853,-1.444543
4.063517,2.098563,0.001620,-1.440565
4.063535,2.079637,0.002450,-1.434840
4.063564,2.060777,0.003362,-1.427555
4.063604,2.042007,0.004374,-1.418900
4.063658,2.023346,0.005494,-1.409068
4.063727,2.004813,0.006725,-1.398255
4.063814,1.986423,0.008057,-1.386662
4.063920,1.968190,0.009473,-1.374499
4.064048,1.950123,0.010945,-1.361986
4.064200,1.932229,0.012434,-1.349356
4.064377,1.914511,0.013895,-1.336845
4.064580,1.896967,0.015277,-1.324681
4.064809,1.879592,0.016525,-1.313075
4.065063,1.862376,0.017584,-1.302204
4.065340,1.845309,0.018401,-1.292194
4.065638,1.828375,0.018929,-1.283116
4.065952,1.811559,0.019129,-1.274980
4.066280,1.794846,0.018969,-1.267737
4.066615,1.778222,0.018429,-1.261290
4.066952,1.761675,0.017493,-1.255510
4.067285,1.745195,0.016157,-1.250249
4.067608,1.728777,0.014421,-1.245359
4.067914,1.712416,0.012287,-1.240704
4.068197,1.696113,0.009761,-1.236170
4.068453,1.679869,0.006852,-1.231665
4.068674,1.663687,0.003568,-1.227123
4.068857,1.647572,-0.000077,-1.222493
4.068996,1.631530,-0.004067,-1.217733
4.069086,1.615566,-0.008379,-1.212804
4.069125,1.599685,-0.012978,-1.207656
4.069109,1.583893,-0.017818,-1.202226
4.069036,1.568194,-0.022840,-1.196433
4.068903,1.552593,-0.027969,-1.190177
4.068710,1.537092,-0.033115,-1.183341
4.068457,1.521696,-0.038175,-1.175795
4.068145,1.506407,-0.043037,-1.167405
4.067777,1.491230,-0.047580,-1.158038
4.067356,1.476168,-0.051687,-1.147574
4.066888,1.461226,-0.055243,-1.135913
4.066377,1.446410,-0.058147,-1.122981
4.065833,1.431728,-0.060314,-1.108743
4.065261,1.417190,-0.061685,-1.093202
4.064672,1.402806,-0.062224,-1.076404
4.064075,1.388591,-0.061931,-1.058439
4.063479,1.374558,-0.060832,-1.039435
4.062892,1.360725,-0.058989,-1.019552
4.062323,1.347106,-0.056494,-0.998974
4.061780,1.333719,-0.053465,-0.977900
4.061267,1.320580,-0.050044,-0.956529
4.060790,1.307703,-0.046392,-0.935049
4.060349,1.295101,-0.042678,-0.913629
4.059946,1.282784,-0.039071,-0.892412
4.059577,1.270758,-0.035733,-0.871504
4.059239,1.259028,-0.032802,-0.850978
4.058924,1.247595,-0.030388,-0.830872
4.058626,1.236458,-0.028560,-0.811195
4.058334,1.225614,-0.027339,-0.791932
4.058040,1.215057,-0.026696,-0.773042
4.057735,1.204780,-0.026557,-0.754461
4.057410,1.194776,-0.026803,-0.736092
4.057061,1.185038,-0.027292,-0.717778
4.056682,1.175559,-0.027866,-0.699272
4.056275,1.166335,-0.028373,-0.680182
4.055840,1.157367,-0.028685,-0.659909
4.055384,1.148664,-0.028714,-0.637576
4.054912,1.140249,-0.028424,-0.611959
4.054436,1.132159,-0.027839,-0.581434
4.053966,1.124459,-0.027044,-0.543954
4.053511,1.117246,-0.026184,-0.497086
4.053081,1.110656,-0.025464,-0.438121
4.052685,1.104877,-0.025150,-0.364281
4.052326,1.100151,-0.025577,-0.273057
4.052005,1.096772,-0.027147,-0.162645
4.051713,1.095075,-0.030302,-0.032463
4.051436,1.095401,-0.035450,0.116433
4.051145,1.098052,-0.042827,0.281239
4.050806,1.103233,-0.052330,0.457814
4.050377,1.111031,-0.063430,0.641550
4.049822,1.121416,-0.075205,0.828288
4.049112,1.134288,-0.086514,1.014751
4.048230,1.149526,-0.096196,1.198297
4.047179,1.167020,-0.103216,1.376245
4.045980,1.186673,-0.106743,1.545257
4.044680,1.208378,-0.106218,1.701215
4.043344,1.231991,-0.101456,1.839656
4.042053,1.257312,-0.092721,1.956587
4.040884,1.284084,-0.080735,2.049286
4.039901,1.312011,-0.066572,2.116798
4.039144,1.340777,-0.051486,2.160043
4.038628,1.370073,-0.036723,2.181583
4.038341,1.399616,-0.023368,2.185172
4.038255,1.429170,-0.012245,2.175204
4.038324,1.458556,-0.003865,2.156157
4.038498,1.487653,0.001583,2.132113
4.038727,1.516399,0.004196,2.106427
4.038966,1.544782,0.004299,2.081573
4.039179,1.572819,0.002373,2.059153
4.039339,1.600555,-0.001032,2.040014
4.039431,1.628038,-0.005356,2.024422
4.039449,1.655322,-0.010091,2.012234
4.039395,1.682453,-0.014804,2.003033
4.039273,1.709471,-0.019159,1.996226
4.039094,1.736404,-0.022905,1.991099
4.038870,1.763273,-0.025876,1.986859
4.038612,1.790086,-0.027971,1.982659
4.038335,1.816841,-0.029145,1.977646
4.038050,1.843524,-0.029399,1.971011
4.037769,1.870114,-0.028778,1.962062
4.037501,1.896577,-0.027363,1.950295
4.037255,1.922876,-0.025269,1.935454
4.037036,1.948968,-0.022634,1.917565
4.036849,1.974815,-0.019611,1.896925
4.036696,2.000379,-0.016352,1.874056
4.036579,2.025632,-0.012989,1.849622
4.036496,2.050556,-0.009627,1.824328
4.036447,2.075141,-0.006329,1.798827
4.036433,2.099387,-0.003114,1.773639
4.036454,2.123302,0.000034,1.749117
4.036512,2.146895,0.003159,1.725430
4.036610,2.170179,0.006309,1.702589
4.036752,2.193167,0.009521,1.680476
4.036943,2.215868,0.012798,1.658890
4.037187,2.238286,0.016094,1.637584
4.037488,2.260423,0.019301,1.616300
4.037845,2.282274,0.022250,1.594799
4.038255,2.303830,0.024712,1.572884
4.038710,2.325079,0.026416,1.550423
4.039196,2.346006,0.027076,1.527345
4.039689,2.366599,0.026431,1.503623
4.040161,2.386852,0.024301,1.479215
4.040574,2.406767,0.020642,1.453961
4.040887,2.426358,0.015616,1.427443
4.041060,2.445651,0.009652,1.398797
4.041052,2.464683,0.003487,1.366488
4.040834,2.483491,-0.001809,1.328038
4.040392,2.502106,-0.004859,1.279711
4.039729,2.520523,-0.004048,1.216155
4.038877,2.538674,0.002363,1.130086
4.037896,2.556365,0.016105,1.012172
4.036886,2.573198,0.038814,0.851506
4.035997,2.588447,0.071991,0.637331
4.035456,2.600957,0.116828,0.362976
4.035581,2.609174,0.173477,0.032228
4.036739,2.611547,0.239732,-0.335654
4.039209,2.607220,0.310504,-0.710839
4.043058,2.596374,0.379454,-1.067696
4.048169,2.579800,0.441348,-1.393779
4.054349,2.558298,0.492892,-1.685806
4.061399,2.532464,0.532102,-1.941898
4.069121,2.502817,0.557357,-2.157790
4.077302,2.469984,0.567015,-2.327626
4.085697,2.434747,0.559728,-2.446950
4.094036,2.397967,0.535088,-2.515329
4.102038,2.360483,0.494121,-2.537222
4.109440,2.323026,0.439407,-2.521157
4.116019,2.286162,0.374828,-2.477943
4.121622,2.250267,0.304964,-2.418576
4.126179,2.215525,0.234309,-2.352409
4.129694,2.181973,0.166585,-2.286041
4.132229,2.149556,0.104373,-2.223102
4.133883,2.118180,0.049095,-2.164750
4.134772,2.087750,0.001247,-2.110512
4.135012,2.058185,-0.039292,-2.059152
4.134714,2.029427,-0.072981,-2.009347
4.133977,2.001433,-0.100425,-1.960108
4.132891,1.974175,-0.122264,-1.910955
4.131531,1.947632,-0.139132,-1.861901
4.129964,1.921781,-0.151648,-1.813323
4.128245,1.896601,-0.160416,-1.765784
4.126418,1.872065,-0.166019,-1.719875
4.124522,1.848142,-0.169018,-1.676094
4.122587,1.824797,-0.169937,-1.634787
4.120635,1.801992,-0.169247,-1.596134
4.118685,1.779689,-0.167357,-1.560169
4.116748,1.757848,-0.164606,-1.526811
4.114834,1.736431,-0.161254,-1.495891
4.112951,1.715402,-0.157483,-1.467176
4.111102,1.694729,-0.153405,-1.440386
4.109291,1.674383,-0.149071,-1.415205
4.107524,1.654343,-0.144483,-1.391302
4.105804,1.634592,-0.139612,-1.368352
4.104136,1.615120,-0.134410,-1.346074
4.102525,1.595922,-0.128826,-1.324265
4.100977,1.577000,-0.122809,-1.302828
4.099499,1.558356,-0.116320,-1.281799
4.098096,1.539993,-0.109328,-1.261337
4.096774,1.521912,-0.101810,-1.241708
4.095541,1.504113,-0.093754,-1.223238
4.094401,1.486585,-0.085158,-1.206253
4.093361,1.469316,-0.076034,-1.191022
4.092427,1.452284,-0.066418,-1.177698
4.091602,1.435466,-0.056373,-1.166293
4.090891,1.418834,-0.046000,-1.156670
4.090298,1.402364,-0.035439,-1.148565
4.089825,1.386030,-0.024874,-1.141636
4.089472,1.369812,-0.014528,-1.135521
4.089236,1.353695,-0.004658,-1.129894
4.089112,1.337666,0.004455,-1.124507
4.089095,1.321716,0.012509,-1.119199
4.089171,1.305837,0.019193,-1.113880
4.089327,1.290021,0.024185,-1.108474
4.089543,1.274262,0.027162,-1.102853
4.089798,1.258551,0.027795,-1.096758
4.090064,1.242882,0.025758,-1.089736
4.090311,1.227257,0.020721,-1.081111
4.090502,1.211685,0.012350,-1.069989
4.090598,1.196191,0.000287,-1.055318
4.090553,1.180813,-0.015883,-1.035981
4.090318,1.165615,-0.036685,-1.010939
4.089834,1.150675,-0.062833,-0.979377
4.089035,1.136095,-0.095318,-0.940856
4.087842,1.121985,-0.135480,-0.895411
4.086153,1.108463,-0.185038,-0.843581
4.083843,1.095643,-0.246010,-0.786327
4.080746,1.083627,-0.320504,-0.724857
4.076657,1.072499,-0.410346,-0.660418
4.071324,1.062325,-0.516611,-0.594149
4.064468,1.053152,-0.639181,-0.527090
4.055793,1.045016,-0.776526,-0.460341
4.045025,1.037934,-0.925874,-0.395246
4.031939,1.031899,-1.083771,-0.333410
4.016379,1.026871,-1.246758,-0.276473
3.998268,1.022777,-1.411793,-0.225743
3.977603,1.019512,-1.576144,-0.181929
3.954456,1.016957,-1.736891,-0.145106
3.928963,1.014987,-1.890464,-0.114902
3.901330,1.013485,-2.032616,-0.090746
3.871814,1.012346,-2.158923,-0.072072
3.840709,1.011475,-2.265541,-0.058412
3.808320,1.010791,-2.349846,-0.049406
3.774952,1.010221,-2.410736,-0.044760
3.740892,1.009700,-2.448604,-0.044189
3.706411,1.009173,-2.465142,-0.047369
3.671764,1.008589,-2.463131,-0.053900
3.637182,1.007909,-2.446267,-0.063280
3.602868,1.007101,-2.418988,-0.074904
3.568971,1.006142,-2.386206,-0.088068
3.535577,1.005018,-2.352863,-0.101987
3.502685,1.003724,-2.323358,-0.115827
3.470220,1.002260,-2.300973,-0.128740
3.438047,1.000634,-2.287485,-0.139902
3.406005,0.998861,-2.283091,-0.148568
3.373943,0.996965,-2.286667,-0.154118
3.341743,0.994979,-2.296262,-0.156107
3.309332,0.992947,-2.309679,-0.154285
3.276683,0.990917,-2.324973,-0.148608
3.243801,0.988943,-2.340770,-0.139217
3.210710,0.987080,-2.356359,-0.126414
3.177439,0.985378,-2.371590,-0.110629
3.144007,0.983886,-2.386625,-0.092397
3.110422,0.982643,-2.401637,-0.072344
3.076677,0.981681,-2.416533,-0.051180
3.042759,0.981022,-2.430762,-0.029686
3.008657,0.980678,-2.443253,-0.008705
2.974370,0.980648,-2.452479,0.010896
2.939918,0.980919,-2.456644,0.028267
2.905347,0.981463,-2.453922,0.042640
2.870728,0.982243,-2.442728,0.053400
2.836157,0.983208,-2.421982,0.060150
2.801751,0.984302,-2.391310,0.062772
2.767640,0.985466,-2.351183,0.061455
2.733959,0.986637,-2.302918,0.056698
2.700839,0.987761,-2.248511,0.049269
2.668393,0.988793,-2.190303,0.040127
2.636708,0.989698,-2.130508,0.030311
2.605841,0.990459,-2.070751,0.020819
2.575824,0.991072,-2.011729,0.012488
2.546671,0.991549,-1.953132,0.005905
2.518394,0.991912,-1.893864,0.001356
2.491014,0.992188,-1.832503,-0.001174
2.464571,0.992409,-1.767888,-0.001943
2.439128,0.992600,-1.699667,-0.001363
2.414755,0.992780,-1.628655,0.000133
2.391523,0.992958,-1.556869,0.002216
2.369469,0.993135,-1.487217,0.004766
2.348584,0.993307,-1.422889,0.007916
2.328790,0.993467,-1.366606,0.012031
2.309948,0.993617,-1.319844,0.017583
2.291864,0.993769,-1.282018,0.024918
2.274311,0.993948,-1.249389,0.033904
2.257048,0.994197,-1.213108,0.043492
2.239843,0.994570,-1.155491,0.051252
2.222502,0.995120,-1.043296,0.053143
2.204957,0.995855,-0.817448,0.043989
2.187476,0.996628,-0.382583,0.019528
